"Package","DependsPageRank","SuggestsPageRank","ImportsPageRank","Date"
"NISTnls",0.000170288294522584,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"nlme",0.0037733781403892,0.000189217413887731,0.00233667990897713,"2009-11-19"
"nlmeODE",0.000152996973309607,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"nlreg",0.000152996973309608,0.00016318857522312,0.000315696006531482,"2009-11-19"
"nlrwr",0.000152996973309594,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"nls2",0.000170288294522585,6.38017138913985e-05,0.000315696006531482,"2009-11-19"
"nlstools",0.000170288294522585,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"nlt",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"nltm",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"NMMAPSlite",0.000152996973309609,9.27957571958298e-05,0.000315696006531482,"2009-11-19"
"NMRS",0.000152996973309607,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"nnDiag",0.000152996973309599,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"nnet",0.00116720860467105,0.000198194573269485,0.00126049658607214,"2009-11-19"
"nodeHarvest",0.000152996973309608,5.80029052305116e-05,0.000315696006531484,"2009-11-19"
"noia",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"nor1mix",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"normalp",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"np",0.000269374727462302,0.000100001065773916,0.000315696006531482,"2009-11-19"
"nparcomp",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"nparLD",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"npmc",0.000152996973309608,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"npmlreg",0.000152996973309609,0.000101920648322980,0.000315696006531482,"2009-11-19"
"NRAIA",0.000170288294522584,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"nsRFA",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"numDeriv",0.000624512740090904,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"nws",0.000516114718782111,5.80029052305113e-05,0.000315696006531482,"2009-11-19"
"oblique.tree",0.000152996973309611,5.80029052305116e-05,0.000315696006531483,"2009-11-19"
"oc",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"oce",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"odesolve",0.000598641479116764,6.5103110890718e-05,0.000315696006531482,"2009-11-19"
"odfWeave",0.000274036221800441,6.49614756235757e-05,0.000315696006531482,"2009-11-19"
"odfWeave.survey",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"ofw",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"OjaNP",0.000152996973309608,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"Oncotree",0.000152996973309609,6.34895680086442e-05,0.000315696006531482,"2009-11-19"
"onemap",0.000152996973309608,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"opentick",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"optBiomarker",0.000152996973309608,5.80029052305116e-05,0.000315696006531488,"2009-11-19"
"optmatch",0.000233689805636832,0.000466215960568539,0.000315696006531482,"2009-11-19"
"optparse",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"OrdFacReg",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"orientlib",0.000152996973309609,7.48034231008345e-05,0.000315696006531482,"2009-11-19"
"orloca",0.000354729054127666,0.000116491403212127,0.000315696006531482,"2009-11-19"
"orloca.es",0.000152996973309609,0.000123224182296373,0.000315696006531482,"2009-11-19"
"orth",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"orthogonalsplinebasis",0.000152996973309608,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"orthopolynom",0.000265558198865137,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"ouch",0.00034798706629724,7.58666239034498e-05,0.000315696006531482,"2009-11-19"
"outliers",0.000233689805636832,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"oz",0.000152996973309611,8.96189120450376e-05,0.000315696006531482,"2009-11-19"
"p3state.msm",0.000152996973309608,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"packClassic",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"packdep",0.000152996973309607,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"packS4",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"PairViz",0.000152996973309607,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"pairwiseCI",0.000177204823007767,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"paltran",0.000152996973309608,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"pamm",0.000152996973309607,7.00687655733177e-05,0.000315696006531482,"2009-11-19"
"pamr",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"papply",0.000175004109398852,8.24568907131349e-05,0.000315696006531482,"2009-11-19"
"paran",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"pARccs",0.000152996973309608,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"parcor",0.000152996973309605,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"parser",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"partDSA",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"partitions",0.000319744574982717,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"party",0.000310347996347680,0.000113240835629027,0.000315696006531482,"2009-11-19"
"pastecs",0.000152996973309609,5.80029052305115e-05,0.000315696006531482,"2009-11-19"
"PASWR",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"pbatR",0.000213516597555025,0.00013729548184548,0.000315696006531482,"2009-11-19"
"PBSddesolve",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"PBSmapping",0.000152996973309611,0.000105524607888150,0.000315696006531482,"2009-11-19"
"PBSmodelling",0.000152996973309608,0.000233845938627131,0.000315696006531482,"2009-11-19"
"pcalg",0.000152996973309599,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"pcaPP",0.000386240567338341,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"PCS",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"pcurve",0.000152996973309605,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"Peaks",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"pear",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"pec",0.000152996973309608,0.000156745235107480,0.000315696006531482,"2009-11-19"
"pedantics",0.000152996973309605,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"pedigreemm",0.000152996973309607,5.80029052305116e-05,0.000315696006531483,"2009-11-19"
"pegas",0.000249649271324622,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"penalized",0.000152996973309609,6.49614756235757e-05,0.000315696006531482,"2009-11-19"
"penalizedSVM",0.000152996973309607,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"pendensity",0.000152996973309607,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"peperr",0.000152996973309609,5.8002905230511e-05,0.000315696006531482,"2009-11-19"
"PerformanceAnalytics",0.000152996973309608,5.80029052305102e-05,0.000315696006531482,"2009-11-19"
"perm",0.000213516597555025,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"permax",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"PET",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"pgam",0.000152996973309608,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"pgs",0.000152996973309608,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"phangorn",0.000152996973309609,5.80029052305116e-05,0.000315696006531483,"2009-11-19"
"pheno",0.000152996973309607,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"phmm",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"phull",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"PhViD",0.000152996973309608,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"phybase",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"phylobase",0.000213516597555024,5.80029052305115e-05,0.000315696006531482,"2009-11-19"
"PHYLOGR",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"PhySim",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"picante",0.000152996973309608,5.80029052305113e-05,0.000315696006531482,"2009-11-19"
"pixmap",0.000931283938393302,8.54566102715916e-05,0.000315696006531482,"2009-11-19"
"PK",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"PKfit",0.000152996973309607,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"PKtools",0.000152996973309605,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"plan",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"playwith",0.000233689805636827,6.29179842837611e-05,0.000315696006531489,"2009-11-19"
"plink",0.000152996973309605,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"plm",0.000240414208330758,7.3265108384108e-05,0.000315696006531482,"2009-11-19"
"plotpc",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"plRasch",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"plsgenomics",0.000201412672705942,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"plspm",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"plus",0.000152996973309605,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"plyr",0.00113857403425601,5.80029052305115e-05,0.000462937655291067,"2009-11-19"
"PMA",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"pmg",0.000152996973309604,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"pmml",0.000274036221800444,5.80029052305106e-05,0.000315696006531482,"2009-11-19"
"poLCA",0.000274036221800443,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"polycor",0.000300659861266342,6.5259623878408e-05,0.000315696006531482,"2009-11-19"
"polydect",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"polySegratio",0.000274036221800444,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"polySegratioMM",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"Pomic",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"pomp",0.000152996973309603,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"pooh",0.000152996973309611,9.27957571958298e-05,0.000315696006531482,"2009-11-19"
"portfolio",0.00021351659755502,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"portfolioSim",0.000152996973309607,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"POT",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"potts",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"powerSurvEpi",0.000152996973309611,5.80029052305116e-05,0.000315696006531483,"2009-11-19"
"ppls",0.000201412672705942,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"prabclus",0.000152996973309609,6.38017138913973e-05,0.000315696006531482,"2009-11-19"
"predbayescor",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"predmixcor",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"prefmod",0.000152996973309608,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"PresenceAbsence",0.000201412672705943,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"prim",0.000152996973309609,5.80029052305115e-05,0.000315696006531482,"2009-11-19"
"primer",0.000152996973309609,5.80029052305115e-05,0.000315696006531482,"2009-11-19"
"princurve",0.000152996973309608,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"prodlim",0.000268272448062781,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"profileModel",0.000274036221800444,5.80029052305115e-05,0.000315696006531482,"2009-11-19"
"profr",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"proj4",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"proptest",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"proto",0.000569892355197102,5.80029052305113e-05,0.00149362919660814,"2009-11-19"
"proxy",0.000538500085867751,9.83620801761931e-05,0.00134638754784856,"2009-11-19"
"PSAgraphics",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"pscl",0.000426943863519578,6.10568567946352e-05,0.000315696006531482,"2009-11-19"
"pseudo",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"psgp",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"PSM",0.000152996973309607,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"pspline",0.000235885118591573,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"psychometric",0.000152996973309608,5.80029052305116e-05,0.000315696006531483,"2009-11-19"
"psychotree",0.000152996973309607,5.80029052305116e-05,0.000315696006531484,"2009-11-19"
"psyphy",0.000152996973309608,5.80029052305113e-05,0.000315696006531482,"2009-11-19"
"PTAk",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"pvclust",0.000152996973309611,6.96005225522843e-05,0.000315696006531482,"2009-11-19"
"pwr",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"PwrGSD",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"qAnalyst",0.000152996973309607,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"QCA",0.000193343389473220,7.53993312131709e-05,0.000315696006531482,"2009-11-19"
"QCAGUI",0.000152996973309604,0.000126268562714806,0.000315696006531482,"2009-11-19"
"qcc",0.000362798337360386,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"qgen",0.000152996973309607,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"qlspack",0.000152996973309608,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"qp",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"qpcR",0.000152996973309604,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"QRMlib",0.000152996973309605,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"qtl",0.000919578880418222,7.57977569686911e-05,0.000315696006531482,"2009-11-19"
"qtlbim",0.000152996973309604,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"qtlbook",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"qualV",0.000254526661419786,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"quantchem",0.000152996973309608,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"quantmod",0.00024982837210227,0.023745309661445,0.000315696006531482,"2009-11-19"
"quantreg",0.00107233086686949,0.000202803660661907,0.000315696006531482,"2009-11-19"
"quantregForest",0.000152996973309611,5.80029052305116e-05,0.000315696006531484,"2009-11-19"
"qvalue",0.000213516597555027,0.000110192183178489,0.000315696006531482,"2009-11-19"
"R.cache",0.000182676639815017,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"R.filesets",0.000182676639815014,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"R.huge",0.000252702722484037,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"R.matlab",0.000297527668388004,7.67007282124901e-05,0.000315696006531482,"2009-11-19"
"R.methodsS3",0.00170950827479887,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"R.oo",0.0016556515374523,6.56710184963431e-05,0.000315696006531482,"2009-11-19"
"R.rsp",0.000217259282240968,6.96005225522845e-05,0.000315696006531482,"2009-11-19"
"R.utils",0.000718983951552339,8.68987386107348e-05,0.000315696006531482,"2009-11-19"
"R2HTML",0.00064454849640252,0.000290339635113852,0.000315696006531482,"2009-11-19"
"R2jags",0.000152996973309605,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"R2PPT",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"R2wd",0.000152996973309605,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"R2WinBUGS",0.00034437379892028,8.90679516281179e-05,0.000315696006531482,"2009-11-19"
"r4ss",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"rainbow",0.000326128361257828,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"ramps",0.000152996973309603,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"random",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"RandomFields",0.000631774445117793,6.23520117261766e-05,0.000315696006531482,"2009-11-19"
"randomForest",0.00112448976978249,0.000109073841508174,0.000487477930084331,"2009-11-19"
"randomLCA",0.000152996973309607,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"randomSurvivalForest",0.000152996973309611,8.63992551979035e-05,0.000315696006531482,"2009-11-19"
"randtoolbox",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"RandVar",0.000488191663106610,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"RankAggreg",0.000152996973309609,7.57977569686911e-05,0.000315696006531482,"2009-11-19"
"RArcInfo",0.000152996973309611,6.34173232241952e-05,0.000315696006531482,"2009-11-19"
"RaschSampler",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"Rassoc",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"rateratio.test",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"Ratings",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"rattle",0.000152996973309609,0.000982210908101554,0.000315696006531482,"2009-11-19"
"RBGL",0.000583643123162849,8.01375363255725e-05,0.000315696006531482,"2009-11-19"
"RBloomberg",0.000152996973309608,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"rbounds",0.000152996973309609,7.67037298280636e-05,0.000315696006531482,"2009-11-19"
"RC",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"rcdd",0.00016573794683496,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"rcdk",0.000152996973309605,7.57977569686911e-05,0.000315696006531482,"2009-11-19"
"rcdklibs",0.000201412672705942,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"Rcmdr",0.00103523860675389,0.000308441564987618,0.00134638754784856,"2009-11-19"
"RcmdrPlugin.DoE",0.000152996973309604,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"RcmdrPlugin.epack",0.000152996973309604,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"RcmdrPlugin.Export",0.000152996973309608,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"RcmdrPlugin.FactoMineR",0.000152996973309607,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"RcmdrPlugin.HH",0.000152996973309600,9.55735301598427e-05,0.000315696006531482,"2009-11-19"
"RcmdrPlugin.IPSUR",0.000152996973309609,0.000305393193494732,0.000315696006531482,"2009-11-19"
"RcmdrPlugin.orloca",0.000152996973309608,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"RcmdrPlugin.qcc",0.000152996973309608,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"RcmdrPlugin.qual",0.000152996973309605,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"RcmdrPlugin.survival",0.000152996973309607,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"RcmdrPlugin.SurvivalT",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"RcmdrPlugin.TeachingDemos",0.000152996973309607,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"RColorBrewer",0.000837683029018251,8.23579016062343e-05,0.000978283425949606,"2009-11-19"
"rcom",0.000653292533738383,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"rconifers",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"Rcplex",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"Rcpp",0.000395075470291277,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"RcppTemplate",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"RCurl",0.000628726482484914,6.74744616660318e-05,0.000831041777190021,"2009-11-19"
"rda",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"RDieHarder",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"ReacTran",0.000152996973309607,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"ReadImages",0.000152996973309611,7.53993312131709e-05,0.000315696006531482,"2009-11-19"
"realized",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"REEMtree",0.000152996973309608,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"ref",0.000274036221800444,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"registry",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"regtest",0.000274036221800444,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"relaimpo",0.000152996973309604,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"relations",0.000294209429882247,5.80029052305109e-05,0.000315696006531484,"2009-11-19"
"relax",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"relaxo",0.000152996973309611,5.80029052305116e-05,0.000315696006531484,"2009-11-19"
"Reliability",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"relimp",0.000238441410955059,9.27957571958293e-05,0.000487477930084331,"2009-11-19"
"relsurv",0.000152996973309608,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"repolr",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"reporttools",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"REQS",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"ResearchMethods",0.000152996973309607,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"reshape",0.000623609098989436,9.08049275559423e-05,0.000610179304050652,"2009-11-19"
"RExcelInstaller",0.000152996973309609,5.80029052305116e-05,0.00134638754784856,"2009-11-19"
"RFA",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"RFOC",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"RFreak",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"Rfwdmv",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"rgcvpack",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"rgdal",0.000544083238786793,7.53993312131705e-05,0.000315696006531482,"2009-11-19"
"rgenoud",0.00054226987642003,5.80029052305115e-05,0.000315696006531482,"2009-11-19"
"rggobi",0.000359051884430907,9.27957571958296e-05,0.000315696006531484,"2009-11-19"
"rgl",0.00226170071075255,0.000211780890924892,0.000745150815413602,"2009-11-19"
"Rglpk",0.000177204823007775,6.38017138913985e-05,0.000315696006531482,"2009-11-19"
"RgoogleMaps",0.000152996973309607,5.80029052305115e-05,0.000315696006531482,"2009-11-19"
"rgr",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"RGraphics",0.000152996973309605,5.80029052305102e-05,0.000315696006531482,"2009-11-19"
"RGtk2",0.000478073812113559,6.29179842837614e-05,0.00249978046313196,"2009-11-19"
"RHmm",0.000152996973309608,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"RHRV",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"richards",0.000314382637964053,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"Rigroup",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"RII",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"rimage",0.000183256785432318,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"RImageJ",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"rindex",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"ringscale",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"RInside",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"ripa",0.000152996973309602,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"risksetROC",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"RItools",0.000152996973309609,5.80029052305115e-05,0.000315696006531488,"2009-11-19"
"RJaCGH",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"rjacobi",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"rjags",0.000249828372102274,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"rJava",0.00329216619210745,9.27957571958298e-05,0.00326328377588262,"2009-11-19"
"RJDBC",0.000152996973309607,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"rjson",0.000516114718782109,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"RKEA",0.000152996973309609,5.80029052305116e-05,0.000315696006531483,"2009-11-19"
"Rlab",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"Rlabkey",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"RLadyBug",0.000152996973309607,5.80029052305116e-05,0.000315696006531489,"2009-11-19"
"RLastFM",0.000152996973309608,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"RLMM",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"Rlsf",0.000152996973309608,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"RM2",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"rmeta",0.000233689805636832,5.80029052305115e-05,0.000315696006531482,"2009-11-19"
"rmetasim",0.000183256785432315,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"Rmpfr",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"Rmpi",0.000152996973309611,0.000131796428721984,0.000315696006531482,"2009-11-19"
"rms",0.000152996973309609,0.000131327024356586,0.000315696006531482,"2009-11-19"
"RMySQL",0.000201412672705939,6.2973312654129e-05,0.000573368891860753,"2009-11-19"
"RNetCDF",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"Rniftilib",0.000152996973309611,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"RobAStBase",0.000258738883772833,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"robCompositions",0.000152996973309604,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"robfilter",0.000152996973309608,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"RobLox",0.000179894584085346,9.27957571958298e-05,0.000315696006531482,"2009-11-19"
"RobLoxBioC",0.000152996973309600,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"RobRex",0.000152996973309609,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
"robust",0.000183256785432311,5.80029052305116e-05,0.000315696006531482,"2009-11-19"
